SSC_CODE_2016,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
SSC51442,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,23,8,28
SSC51443,6,5,9,0,0,4,0,0,0,3,0,3,5,3,6,3,0,3,5,0,5,10,6,17,7,20,23,10,15,22,25,18,48,27,25,47,132,88,220,72,0,72,60,4,68,74,22,97,167,6,166,70,4,72,7,3,8,682,213,892
SSC51444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10
SSC51445,3,3,9,3,3,3,3,22,24,3,17,20,10,49,63,14,21,39,47,4,58,38,6,47,32,11,41,32,9,38,22,12,35,23,7,26,39,8,46,21,0,21,3,0,3,10,3,12,17,0,18,55,0,62,3,14,15,382,203,581
SSC51446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC51447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC51449,0,0,0,3,0,3,0,0,0,0,0,0,4,3,4,6,3,8,3,4,8,13,0,13,6,6,10,10,0,9,8,0,8,3,4,8,13,0,13,9,0,9,5,0,5,4,0,4,3,0,3,8,3,10,0,0,0,99,20,114
SSC51450,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,19,8,23
SSC51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC51452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51453,0,0,0,0,0,0,0,3,3,3,3,4,4,4,10,4,0,4,4,0,3,0,4,4,0,0,0,5,0,8,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,3,4,27,24,55
SSC51454,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,6,3,0,3,0,0,3,3,0,3,5,0,3,0,0,0,3,0,3,0,0,0,4,0,4,5,0,5,0,0,0,24,10,38
SSC51455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51456,3,3,11,3,3,4,0,4,6,5,16,22,8,24,31,10,22,34,31,16,45,27,13,49,30,24,53,38,13,46,33,20,55,32,8,47,81,19,103,58,0,53,63,3,62,45,13,63,198,3,206,90,10,101,8,3,9,762,222,990
SSC51457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6
SSC51458,26,31,60,11,14,20,18,59,78,19,83,98,48,208,254,42,108,156,106,104,212,82,125,207,118,150,274,131,145,272,109,117,230,109,76,189,220,125,341,185,11,198,100,17,110,94,28,125,123,15,134,157,45,199,12,40,52,1709,1501,3209
SSC51459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51460,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,4,3,0,6,4,0,4,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,20,4,24
SSC51461,9,12,22,7,4,11,6,13,21,3,21,24,21,48,70,28,21,52,70,25,91,44,19,61,49,22,73,57,9,65,45,13,62,48,6,55,77,15,88,66,0,67,25,0,26,18,3,23,50,0,54,133,9,138,13,7,16,777,254,1027
SSC51462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,12,0,18
SSC51463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12
SSC51464,0,3,3,0,0,0,0,0,0,0,3,3,0,3,4,0,3,7,7,0,4,3,3,4,11,3,11,3,0,3,3,0,4,9,0,9,6,0,12,5,0,5,4,0,4,3,0,3,7,0,7,16,0,14,3,0,3,76,19,100
SSC51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,3,0,3,3,0,3,6,3,4,0,0,3,9,0,9,10,0,10,0,0,0,3,0,3,3,0,3,3,0,3,7,0,7,0,0,4,53,8,59
SSC51467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51468,0,0,0,0,0,3,0,5,5,0,3,3,8,12,13,0,4,6,18,5,19,10,3,12,16,5,23,9,6,15,8,3,7,12,3,15,12,4,15,18,0,18,9,0,9,6,0,13,11,0,11,12,0,12,0,3,3,151,55,207
SSC51469,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,14,3,20
SSC51470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,7,10,4,10,7,8,12,5,0,5,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,28,16,48
SSC51471,0,3,8,3,3,3,5,8,18,9,27,37,25,29,61,17,18,37,48,17,65,52,24,76,57,23,73,44,10,58,43,15,57,38,6,47,56,16,73,42,3,43,20,0,20,10,7,9,13,0,16,75,6,86,0,11,11,572,226,802
SSC51472,4,3,7,3,0,9,0,3,8,5,0,6,14,18,31,16,9,24,30,14,43,25,12,39,30,16,42,31,5,39,24,7,30,33,5,37,21,3,32,24,0,24,7,0,11,0,0,3,7,0,10,58,5,62,5,6,12,332,122,450
SSC51473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,13,7,15
SSC51475,9,5,16,0,0,3,5,3,7,3,4,13,10,17,27,21,11,28,27,3,33,40,7,52,46,9,53,51,10,60,50,4,56,55,7,62,93,7,100,58,0,58,38,0,38,17,4,19,26,0,26,101,4,108,4,6,8,659,109,763
SSC51476,38,52,91,7,28,36,8,63,78,15,74,92,57,155,209,57,90,152,85,99,185,116,105,225,141,169,314,143,114,258,110,115,223,128,73,203,305,150,457,193,31,225,149,18,159,114,69,184,256,24,276,214,89,306,13,31,39,2153,1547,3701
SSC51477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51478,0,0,0,0,0,0,3,3,7,3,6,6,4,7,7,0,0,0,3,3,6,8,4,17,13,4,21,10,8,11,5,6,14,7,11,25,25,11,37,24,3,29,20,0,16,13,3,11,25,0,25,31,0,35,7,4,11,211,75,286
SSC51479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51480,3,4,7,0,3,3,0,9,7,0,5,5,12,22,28,5,11,17,27,7,36,12,12,20,25,13,35,21,9,27,22,7,27,19,3,25,32,10,40,25,0,28,14,0,17,13,4,13,14,0,14,39,0,42,3,7,10,278,115,396
SSC51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,4,7,0,7,0,0,0,0,0,0,0,0,3,8,0,8,0,0,0,0,0,0,26,4,30
SSC51482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
SSC51483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,10,3,16
SSC51484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,13,4,11
SSC51485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11
SSC51486,9,6,13,3,4,10,5,13,18,8,17,19,15,25,43,17,13,30,45,15,60,26,18,46,42,16,58,45,9,56,46,10,55,29,7,37,91,15,103,35,0,43,36,0,36,17,3,24,22,0,25,130,3,134,13,12,24,641,181,821
SSC51487,3,0,7,3,8,12,7,26,31,4,17,17,24,64,85,14,23,41,47,17,66,38,11,55,31,20,55,29,3,34,23,8,33,20,4,20,44,6,47,19,4,17,14,0,14,3,7,7,13,0,13,48,3,49,5,13,17,378,232,610
SSC51488,28,27,51,17,10,32,24,51,78,24,67,90,83,129,213,110,81,187,223,66,288,199,71,268,229,97,325,211,68,277,219,61,280,228,46,271,402,78,484,291,8,298,164,5,165,130,13,148,210,3,212,468,17,483,42,36,80,3300,929,4232
SSC51489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,13,5,18
SSC51490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,13,3,16
SSC51491,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,5,3,8,3,4,4,6,0,7,9,0,9,4,3,8,3,0,3,3,0,3,6,0,6,8,0,8,3,0,3,3,0,0,4,0,4,11,0,11,0,0,3,74,22,92
SSC51492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51494,3,0,0,3,3,3,0,0,3,0,0,0,4,11,21,7,7,10,32,3,30,20,3,25,22,3,27,17,4,22,15,9,24,11,0,19,44,4,43,17,0,16,15,0,11,15,0,15,15,0,15,30,0,30,3,3,3,267,55,323
SSC51495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14
SSC51496,0,0,0,0,0,0,3,3,4,0,9,9,11,16,25,4,8,13,20,7,23,12,7,16,13,6,23,9,4,13,5,4,12,9,0,6,10,0,15,5,0,5,3,0,3,0,0,3,0,0,0,11,0,11,3,3,11,113,74,185
SSC51497,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,19,5,23
SSC51498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6,0,0,0,13,3,19
SSC51499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,9
SSC51501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
SSC51502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51503,0,0,0,0,0,0,0,3,3,0,3,3,3,3,6,0,0,0,9,0,10,7,0,7,5,3,5,3,0,8,5,0,9,7,3,14,7,0,7,6,0,6,3,0,3,5,0,6,7,0,7,8,0,8,3,3,4,86,26,111
SSC51504,3,4,4,5,0,5,6,3,4,4,7,7,10,3,16,9,6,10,13,6,21,19,9,28,52,26,78,54,22,69,47,22,67,71,16,88,130,16,147,112,0,111,62,3,70,47,5,56,84,0,84,97,9,104,7,0,8,827,145,980
SSC51505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,22
SSC51506,10,3,12,3,0,3,6,5,9,5,11,18,16,18,33,20,14,40,55,18,73,42,7,52,45,16,61,71,11,80,60,19,76,72,15,87,146,36,183,111,7,113,101,5,101,69,5,78,109,3,114,147,6,156,7,5,19,1097,211,1307
SSC51507,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,6,0,6,6,0,6,9,0,9,0,0,0,6,0,8,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,38,9,49
SSC51508,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,5,15
SSC51509,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,7,0,0,0,3,0,4,3,0,3,4,0,4,3,0,8,0,0,0,0,0,0,3,0,3,3,0,3,6,0,6,0,0,0,35,15,49
SSC51510,10,13,27,0,3,8,13,8,18,6,22,28,39,47,84,28,27,56,86,21,104,57,21,77,61,20,83,67,14,82,54,13,63,60,8,62,121,17,144,77,0,77,40,0,38,56,11,70,78,0,78,143,10,153,10,10,17,1012,273,1281
SSC51511,20,32,50,20,7,28,23,52,72,23,93,110,97,237,333,62,93,155,215,71,280,197,88,290,225,111,333,263,83,346,210,55,266,190,42,229,440,57,498,295,5,306,168,5,178,117,8,126,230,5,235,384,25,408,59,62,118,3223,1136,4363
SSC51512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,4,12
SSC51513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,0,7,4,0,4,5,0,7,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,6,0,6,9,0,9,0,0,0,43,8,47
SSC51514,0,0,0,0,0,0,3,0,3,0,0,0,9,0,9,3,0,3,12,0,11,6,3,10,11,5,20,11,5,12,5,3,6,3,0,8,11,0,12,3,0,3,3,0,3,0,0,0,0,0,0,8,0,8,15,3,21,103,28,131
SSC51515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SSC51516,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,17
SSC51517,0,0,0,0,0,0,4,0,5,3,3,3,3,0,6,3,0,7,3,0,3,4,0,4,10,0,10,8,0,4,3,0,3,3,4,8,4,3,8,0,0,0,0,0,0,0,0,3,0,0,0,9,0,9,0,4,5,66,20,81
SSC51518,28,39,67,11,12,21,33,44,75,26,79,106,65,137,203,80,69,149,239,64,305,201,64,262,215,81,292,237,46,287,182,60,240,182,29,215,354,55,410,212,9,220,139,0,145,99,17,114,144,6,150,348,24,374,40,32,75,2838,871,3711
SSC51519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,17
SSC51520,10,16,21,9,3,12,6,8,16,3,25,32,31,61,94,19,25,45,71,27,94,45,21,70,49,13,62,54,14,71,29,17,45,43,15,58,78,21,95,67,3,69,33,5,34,25,12,37,36,0,36,113,0,113,21,27,47,749,309,1054
SSC51521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC51522,0,0,0,0,0,0,0,3,5,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,21,4,28
SSC51523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5
SSC51524,3,3,4,0,0,0,0,3,0,0,3,3,3,8,15,5,3,10,9,0,15,9,3,10,12,3,19,15,5,18,14,3,14,11,0,11,24,0,24,22,0,22,14,0,14,5,0,6,18,0,18,17,0,21,3,0,4,182,38,222
SSC51525,5,4,13,3,6,6,11,15,19,3,25,26,24,61,77,21,31,48,72,14,83,63,23,85,84,30,113,82,27,104,59,16,75,70,17,81,118,15,132,113,3,119,72,6,73,59,9,64,86,4,95,103,14,117,8,18,24,1048,326,1373
SSC51526,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,0,4,0,0,0,23,7,29
SSC51527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,9,0,13
SSC51528,6,15,22,7,9,12,8,10,16,0,8,9,11,4,17,12,8,23,19,11,33,28,10,35,28,7,40,41,8,53,24,12,31,34,3,35,58,14,72,36,0,36,50,0,50,36,4,49,130,3,131,60,8,67,3,3,4,596,136,734
SSC51529,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,4,3,9,3,3,4,4,3,9,0,3,3,0,3,0,3,0,4,0,0,0,9,0,9,3,0,3,0,0,0,3,0,3,0,0,0,42,18,63
SSC51530,3,3,9,3,6,12,5,5,8,0,7,6,3,22,25,11,13,23,8,6,18,9,7,18,21,9,29,19,8,24,21,8,24,21,7,25,39,11,52,24,4,23,28,0,28,23,9,33,84,0,79,41,3,43,0,6,5,351,147,495
SSC51531,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,8,0,7,4,0,6,4,0,7,4,0,3,8,0,8,0,0,0,0,0,0,3,0,3,7,0,7,5,0,5,0,0,0,49,18,64
SSC51532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,9,3,13
SSC51533,9,4,13,7,7,12,7,4,10,11,9,14,19,19,38,19,11,29,36,10,40,34,17,51,91,33,119,102,25,128,93,28,118,112,21,134,259,38,294,197,5,202,123,3,122,101,7,105,156,0,153,174,10,187,13,5,20,1548,244,1788
SSC51534,0,3,3,0,0,0,0,3,4,0,0,0,3,7,13,3,3,6,9,0,16,4,5,9,15,4,14,7,0,10,5,3,11,8,3,7,14,3,19,11,0,13,7,0,7,5,0,5,15,0,15,12,0,12,3,0,3,123,40,160
SSC51535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,5
SSC51536,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,5,0,5,10,0,6,3,0,3,3,0,3,5,0,5,0,0,0,4,0,4,0,0,0,33,12,47
SSC51537,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,18
SSC51538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,3,0,3,3,0,9,0,0,0,29,5,42
SSC51539,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,7,6,3,0,5,0,0,0,10,3,12,4,0,4,3,0,5,0,0,0,3,0,3,3,0,4,0,0,3,28,25,55
SSC51540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12
SSC51541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51542,12,20,29,3,3,9,7,14,25,18,14,31,40,25,68,45,23,69,74,24,98,106,40,147,160,61,219,169,62,235,207,43,252,183,31,217,408,45,453,300,9,307,176,7,180,99,15,118,159,0,166,288,22,312,16,20,33,2481,488,2966
SSC51543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,18,9,25
SSC51544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
