SSC_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SSC50935,3,0,13,5,17,10,5,0,0,63,0,0,0,0,0,7,3,3,0,13,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,13,8,23,17,7,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,8,23,17,7,3,0,79,3,0,0,0,0,0,9,4,3,25,0,0,0,0,3,0,3,0,0,9,7,3,11,10,28,24,17,9,3,110,0,0,0,3,8,7,3,0,0,25,3,0,4,5,9,7,3,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,7,5,20,17,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50936,3,3,15,21,31,35,10,0,0,118,10,0,6,3,7,4,10,3,0,45,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,3,14,10,18,23,37,39,24,3,0,170,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,8,19,23,33,41,24,3,0,179,8,0,0,0,10,11,23,23,12,96,7,0,0,0,8,10,8,3,0,22,29,7,20,27,48,61,53,29,14,296,4,0,14,8,17,10,0,0,0,48,3,6,9,17,16,22,10,3,0,81,0,0,0,0,0,7,3,0,0,6,0,0,0,0,0,0,0,0,0,0,5,5,22,31,34,35,9,3,0,144,0,0,4,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11
SSC50937,23,108,286,245,187,120,15,0,0,986,27,45,65,40,28,30,18,0,0,254,0,7,10,11,7,6,3,0,0,45,0,6,3,4,5,0,0,0,0,21,51,166,362,307,228,160,31,0,0,1304,5,30,39,26,27,21,0,0,0,150,4,5,8,4,3,8,0,0,0,35,14,36,42,34,28,29,0,0,0,181,67,198,408,342,250,188,35,0,0,1490,57,35,68,50,72,93,139,101,56,671,13,14,64,55,43,41,23,29,20,311,135,245,539,446,367,325,200,132,77,2463,16,91,193,131,115,61,9,0,0,609,36,70,112,75,76,50,11,0,0,433,3,4,12,6,3,8,0,0,0,40,0,0,4,4,3,0,0,0,0,15,52,170,316,214,197,124,21,0,0,1096,7,16,21,19,15,10,0,0,0,90,15,9,18,15,12,6,0,0,0,78,20,34,33,35,25,19,0,0,0,164
SSC50938,3,21,61,47,49,40,8,0,0,220,11,6,16,10,9,8,5,0,0,63,0,0,0,0,3,0,0,0,0,11,0,0,0,3,3,3,0,0,0,12,17,25,75,57,66,51,12,0,0,303,3,6,12,13,10,3,0,0,0,47,3,0,0,4,3,0,0,0,0,7,5,9,12,14,11,3,0,0,0,53,21,36,89,66,78,51,10,0,0,360,19,11,18,11,20,25,46,32,15,195,3,6,11,9,3,7,12,6,0,53,46,46,115,88,102,83,70,39,18,606,3,5,31,17,27,15,0,0,0,103,12,5,24,25,20,15,5,0,0,104,0,3,3,3,0,0,0,0,0,10,0,0,6,0,3,3,0,0,0,16,18,15,63,46,49,35,10,0,0,232,0,4,9,3,4,4,0,0,0,27,4,0,0,3,4,0,0,0,0,20,4,5,9,8,8,4,0,0,0,44
SSC50939,0,5,3,11,10,7,0,0,0,44,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,11,12,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,11,12,0,3,0,44,3,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,3,5,8,14,11,11,6,3,0,57,0,0,0,3,4,0,0,0,0,11,0,0,0,8,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,9,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50940,8,44,142,119,77,58,3,0,0,461,14,3,10,12,11,8,0,0,0,58,0,8,7,9,10,0,0,0,0,34,0,0,4,4,6,0,3,0,0,12,26,56,158,143,105,64,12,0,0,564,4,0,9,4,7,3,0,0,0,24,0,0,4,0,0,0,0,0,0,9,7,3,11,4,7,4,0,0,0,34,30,62,172,149,109,72,12,0,0,592,24,8,3,5,3,16,6,0,0,75,0,10,15,13,13,7,3,0,0,65,52,79,187,167,124,95,19,3,0,728,10,29,87,50,45,29,3,0,0,264,9,16,26,43,28,16,0,0,0,138,0,4,8,4,0,0,0,0,0,21,0,0,4,3,0,0,0,0,0,10,21,49,135,104,74,48,6,0,0,434,3,4,3,3,3,5,0,0,0,19,3,0,0,9,3,0,0,0,0,14,3,4,3,9,3,5,3,0,0,31
SSC50941,8,52,186,158,92,41,9,0,0,543,19,6,12,5,3,3,4,0,0,58,0,0,11,7,7,3,0,0,0,34,3,0,0,3,3,3,0,0,0,14,32,57,213,170,105,56,15,0,0,650,0,3,3,4,10,3,0,0,0,26,3,0,0,0,0,3,0,0,0,7,3,3,3,4,10,8,0,0,0,36,33,67,217,178,110,63,15,0,0,688,38,3,3,4,6,16,28,11,3,117,0,0,9,17,13,5,4,0,0,52,73,67,237,192,131,81,45,13,3,852,6,31,71,43,50,22,0,0,0,229,33,22,91,86,46,23,8,0,0,296,0,0,14,4,0,4,0,0,0,24,0,3,7,0,0,0,0,0,0,9,38,53,180,133,93,52,8,0,0,557,0,4,3,8,3,3,0,0,0,19,9,0,8,4,0,0,0,0,0,21,9,4,11,10,6,8,0,0,0,42
SSC50942,0,7,3,14,12,12,4,0,0,54,3,3,0,3,4,0,0,3,0,19,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,14,3,20,17,15,5,3,0,76,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,9,14,3,20,21,12,5,3,0,76,3,0,0,3,3,5,8,6,0,29,0,0,0,0,0,0,0,0,0,4,13,14,3,21,25,22,14,14,0,117,0,4,0,4,6,0,3,0,0,25,7,4,4,10,14,4,0,3,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,6,3,9,20,10,5,5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50943,3,7,7,14,35,20,6,0,0,89,3,0,3,9,3,0,4,0,0,26,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,7,15,12,23,40,23,9,3,0,122,3,3,3,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,18,12,15,14,24,43,20,9,3,0,141,12,0,0,0,3,8,27,8,3,56,0,3,0,0,3,0,3,3,0,12,18,17,17,30,47,29,39,13,3,205,0,6,9,10,21,7,0,0,0,57,9,10,8,9,14,12,3,0,0,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,13,14,18,41,22,7,0,0,127,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7
SSC50944,0,3,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,11,0,3,5,0,9,3,3,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50945,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50946,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50947,3,7,35,27,40,30,4,0,0,152,13,3,0,12,6,11,0,3,0,40,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,5,36,37,45,50,7,3,0,201,3,4,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,17,19,13,35,35,53,55,7,3,0,221,5,3,3,3,8,12,37,20,11,106,0,0,0,0,3,4,3,3,0,19,31,11,40,43,62,68,52,28,16,338,0,3,16,12,28,18,3,0,0,73,15,0,10,17,19,31,0,0,0,99,0,0,3,0,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,5,16,7,24,28,50,52,3,0,0,194,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7
SSC50948,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50949,0,0,3,0,6,8,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,3,0,0,23,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,6,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50950,41,113,111,359,580,257,31,3,0,1490,107,84,27,33,65,51,32,7,0,406,4,5,5,11,23,11,0,0,0,63,0,6,4,14,16,4,0,0,0,35,154,205,148,417,679,325,66,9,0,1997,14,23,18,18,31,29,4,0,0,132,42,11,0,4,5,3,0,0,0,62,56,30,18,22,33,31,7,0,0,196,208,239,165,434,713,353,66,7,0,2194,166,34,21,19,37,64,185,127,30,678,6,9,3,16,34,9,12,9,21,133,384,281,186,470,785,430,270,151,44,3002,16,62,80,174,320,126,13,0,0,783,167,89,53,193,288,116,27,0,0,939,0,0,4,11,16,17,0,0,0,53,4,3,3,0,5,4,0,0,0,23,191,155,143,382,628,260,43,0,0,1806,4,11,4,12,30,10,0,0,0,65,36,8,5,18,13,6,0,0,0,94,49,12,9,31,43,15,0,0,0,160
SSC50951,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,3,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50952,0,0,3,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50953,3,0,9,6,10,13,3,0,0,47,0,0,0,0,3,3,3,0,0,18,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,4,3,0,17,11,9,24,10,0,0,71,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,19,14,9,24,10,0,0,72,3,0,0,0,3,15,8,7,0,36,0,0,4,0,4,11,0,0,0,14,7,0,20,14,19,45,18,4,3,133,3,3,0,0,10,7,0,0,0,29,0,6,4,0,3,5,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,11,10,13,9,3,0,0,53,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7
SSC50954,0,0,3,7,4,4,0,0,0,19,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,3,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,11,4,6,4,3,0,28,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50955,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,12,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50956,0,0,3,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,15,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50957,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,16,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50958,0,7,4,3,4,3,6,0,0,34,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,12,5,10,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,12,5,10,0,0,39,0,0,0,3,0,3,3,3,0,12,0,0,0,3,0,0,3,0,0,7,0,4,11,11,10,5,12,7,3,61,0,0,3,3,6,3,3,0,0,16,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50959,14,24,49,80,62,62,13,0,0,307,12,4,13,11,17,14,9,0,0,84,0,0,3,3,0,0,0,0,0,6,0,0,4,0,0,3,0,0,0,9,28,37,70,87,76,73,29,0,0,407,3,4,0,3,3,0,0,0,0,15,3,0,0,0,0,3,0,0,0,9,5,4,0,3,3,3,0,0,0,23,40,40,66,93,82,77,29,0,0,428,27,6,7,3,16,27,47,44,14,203,0,4,3,3,5,6,4,5,3,38,64,50,80,103,102,108,78,52,18,668,6,22,40,35,51,32,0,0,0,185,19,13,28,48,49,35,13,3,0,207,0,0,4,3,3,3,0,0,0,15,0,0,4,0,3,0,0,0,0,9,31,37,74,84,109,71,13,3,0,416,6,0,0,3,0,3,0,0,0,13,0,0,3,0,0,3,0,0,0,12,10,3,5,4,0,3,0,0,0,20
SSC50960,12,92,318,231,208,167,27,0,0,1057,42,83,102,72,88,62,16,0,0,474,0,0,7,9,6,5,0,0,0,29,5,3,17,20,7,4,4,0,0,67,62,178,446,332,317,247,45,0,0,1632,10,37,53,38,36,24,0,0,0,192,22,18,10,4,10,6,0,0,0,78,35,55,61,43,48,27,0,0,0,272,102,233,510,372,365,272,45,0,0,1903,190,87,90,90,124,154,188,77,21,1014,8,8,37,26,28,20,14,7,3,155,302,331,643,491,513,450,247,86,23,3073,5,44,125,105,122,88,12,0,0,512,56,99,113,126,147,88,19,3,0,646,7,5,17,18,11,7,0,0,0,54,3,4,19,7,4,8,3,0,0,46,72,153,269,257,285,189,34,4,0,1263,11,15,24,22,20,6,0,0,0,104,25,12,20,21,11,11,0,0,0,96,32,27,44,42,32,18,0,0,0,200
SSC50961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,15,0,4,4,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
