SSC_CODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC50071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,11,5,9,3,61,33,22,0,3,0,136
SSC50072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,3,4,3,0,0,24
SSC50073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,5,3,0,22
SSC50074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,3,4,4,8,8,4,3,0,0,30
SSC50075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,9,3,10,3,8,11,3,0,53,38,146,133,190,152,112,107,43,8,928
SSC50076,0,0,0,0,0,3,0,0,0,4,0,0,0,33,23,6,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,5,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,11,0,0,0,38,8,3,0,0,0,58,0,0,13,241,86,45,3,0,0,388,0,0,69,1241,428,202,24,0,0,1965
SSC50077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,0,3,3,0,3,0,13,4,32,48,36,57,54,34,11,3,288
SSC50078,0,0,0,5,3,5,0,0,0,15,0,10,10,56,21,13,8,0,0,118,0,0,0,11,0,10,4,8,3,32,0,0,0,26,23,27,10,4,6,90,0,0,0,10,4,0,3,4,0,29,0,3,4,31,17,8,3,0,0,71,0,0,0,0,3,4,8,5,0,24,0,0,0,13,3,0,0,0,0,18,0,0,3,4,0,0,0,0,0,13,0,0,5,14,3,0,0,0,0,24,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,16,8,8,4,3,0,44,0,0,3,22,8,8,0,3,0,54,0,0,0,7,4,7,3,0,0,24,0,0,0,8,0,3,0,3,0,16,3,12,33,100,41,36,17,15,9,269,35,39,40,191,89,78,63,55,52,650,695,1156,1122,3069,1483,1199,871,494,238,10313
SSC50079,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,21,0,0,0,0,0,3,0,0,0,8,0,3,0,8,3,10,10,3,0,43,0,9,15,31,22,20,22,5,0,122,0,3,5,13,19,6,5,3,0,66,0,0,0,0,0,0,0,3,0,3,0,0,0,15,3,8,7,0,0,34,0,0,3,18,0,0,0,0,0,17,0,0,0,8,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,15,0,0,3,4,5,0,0,0,3,18,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,3,3,0,0,18,0,6,18,29,22,21,8,0,0,99,5,14,21,28,14,21,25,10,16,148,157,482,573,881,517,461,372,179,97,3717
SSC50080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50081,0,0,0,0,0,3,0,0,0,6,0,14,11,47,15,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,6,4,41,10,3,0,0,0,70,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,10,0,0,0,5,0,0,0,0,0,8,0,0,0,4,6,0,0,0,0,12,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,12,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,5,4,7,0,0,0,0,0,24,0,0,0,36,13,5,0,0,0,56,61,83,72,260,103,42,12,0,0,633,525,774,462,1742,520,219,49,6,0,4306
SSC50082,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,10,3,10,0,27,0,0,3,0,0,0,0,0,0,3,0,12,10,22,17,5,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,0,3,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,0,0,0,0,15,0,0,0,3,7,8,0,6,0,24,5,14,18,38,23,16,14,8,0,148,174,479,342,695,372,374,306,178,44,2960
SSC50083,0,0,0,7,6,0,0,0,0,15,3,10,8,52,11,14,8,0,0,112,0,0,0,17,9,25,9,12,14,75,0,0,3,41,25,18,22,19,8,144,0,3,0,21,16,11,4,7,0,63,0,0,9,30,6,10,9,0,0,73,0,0,0,6,3,6,3,0,3,24,0,5,10,30,8,3,0,3,0,56,0,5,6,21,0,0,3,0,0,38,0,0,5,35,8,9,0,0,0,64,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,5,6,3,19,18,10,3,3,0,62,0,4,18,64,33,33,19,5,5,183,0,0,0,7,6,3,3,5,0,32,0,4,4,19,6,4,0,0,0,35,8,21,48,221,60,47,27,19,17,467,45,56,54,259,117,95,75,57,24,772,932,1535,1462,4680,2009,1642,1065,665,444,14432
SSC50084,0,0,0,0,0,0,0,0,0,0,0,3,4,16,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,11,0,11,18,31,15,17,22,16,10,143,67,162,166,385,190,193,121,100,41,1424
SSC50085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,18,15,32,5,46,30,19,19,3,3,160
SSC50086,0,0,0,3,4,0,0,0,0,5,0,7,3,8,4,0,0,0,0,25,0,0,0,4,0,7,8,4,0,22,0,0,0,3,7,5,10,4,3,34,0,0,0,3,0,4,0,0,0,9,0,0,3,15,5,4,3,0,0,32,0,0,0,6,0,3,3,4,4,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,3,3,0,0,22,0,0,0,0,4,0,0,0,0,8,0,0,0,8,0,0,4,0,0,16,0,0,0,3,3,3,0,0,0,8,0,10,9,67,26,53,32,18,3,214,10,20,28,87,50,46,20,25,13,311,294,573,502,1363,729,617,452,337,116,4985
SSC50087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,11,6,22,8,10,4,0,0,65
SSC50089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,0,0,15,3,12,0,18,4,9,4,0,0,52
SSC50090,0,0,5,7,0,0,0,0,0,12,11,46,48,142,59,16,14,0,0,328,0,0,0,6,7,3,9,4,0,21,0,0,0,5,4,12,11,6,0,31,0,0,3,17,6,4,5,3,0,39,0,0,6,7,3,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,7,0,53,3,3,0,0,0,69,0,0,7,59,0,0,0,0,0,69,0,9,10,23,3,5,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,7,22,5,0,0,0,0,30,0,8,0,7,0,3,3,0,0,22,0,0,7,26,13,11,3,0,0,62,0,0,0,0,3,0,3,3,0,8,3,4,0,13,0,7,0,0,0,29,6,23,66,164,33,20,22,11,4,348,30,29,56,160,55,43,39,34,6,447,573,822,997,2686,802,696,574,270,86,7518
SSC50091,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,0,0,0,0,27,0,0,0,11,0,5,3,11,0,24,0,0,0,17,4,5,4,3,0,37,0,0,0,14,9,8,0,0,0,33,0,4,0,22,5,5,0,0,0,44,0,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,3,5,0,17,0,0,0,9,0,0,0,0,0,8,0,0,0,3,8,3,0,0,0,18,0,0,0,0,0,0,3,0,3,8,0,0,0,6,0,0,0,0,0,9,0,3,0,3,0,0,0,3,0,11,0,0,5,41,26,22,10,7,0,117,0,3,0,3,0,0,0,0,0,10,0,0,6,3,0,0,0,0,0,13,0,9,19,67,32,16,8,14,3,179,28,39,39,104,56,45,18,24,14,369,377,630,648,1677,755,599,392,252,95,5438
SSC50092,0,0,0,0,3,0,0,0,0,3,0,0,3,4,0,0,0,0,0,5,0,0,0,3,0,3,3,0,0,6,0,0,3,7,3,7,3,3,0,30,0,0,0,3,0,0,0,0,0,14,0,4,8,15,9,3,4,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,6,0,0,17,0,0,0,0,3,0,0,0,0,4,0,0,0,13,12,18,6,0,0,44,10,22,19,49,27,23,14,11,0,177,172,434,375,676,467,390,228,85,16,2852
SSC50093,0,6,3,4,0,0,0,0,0,16,3,20,29,86,36,21,12,0,0,211,0,0,0,5,4,9,3,8,3,30,0,0,4,13,16,18,17,3,0,71,0,3,4,9,12,13,3,10,3,61,0,0,9,18,8,6,7,3,0,48,0,0,0,3,3,3,6,0,0,19,0,0,3,13,6,11,12,0,0,53,0,0,0,10,0,0,0,0,0,14,0,12,9,24,7,8,3,0,0,63,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,4,3,9,3,0,0,0,0,17,6,11,15,112,69,54,17,11,3,306,0,0,0,0,6,3,0,0,0,9,0,0,0,3,0,0,0,0,0,11,0,14,39,116,50,43,42,12,0,321,33,63,81,173,90,83,54,38,6,625,596,1169,1220,2499,1280,1244,686,268,96,9061
SSC50094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,11,10,28,15,25,32,20,14,8,3,151
SSC50095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,12,0,3,3,8,4,10,9,0,0,47
SSC50096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,3,0,3,3,5,3,0,31
SSC50097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,14,0,15,18,22,21,29,14,4,0,123
SSC50098,0,0,0,0,0,0,0,0,0,0,3,44,40,109,57,12,3,0,0,268,0,0,0,4,4,3,0,0,0,18,0,4,5,25,14,14,10,3,0,73,0,3,4,12,7,8,3,0,0,41,0,18,35,59,54,8,3,0,0,184,0,0,0,5,3,3,4,3,0,19,0,0,0,5,0,0,3,0,0,9,0,0,0,11,0,0,0,0,0,11,0,0,9,10,3,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,10,0,3,4,14,10,6,0,0,0,37,3,27,33,116,68,51,33,8,0,333,32,56,53,149,64,30,22,9,0,415,599,1157,924,2623,1051,630,317,127,26,7454
SSC50099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,6,3,7,3,0,0,27
SSC50100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,3,0,0,14,4,13,16,39,10,16,8,5,4,106
