SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC50115,2370,2316,4683,66,74,141,4,3,3,3,3,4,8,4,12,7,3,5,343,364,701,0,0,0,3,3,7,0,0,0,0,0,0,364,385,746,62,64,126,4,3,9,502,528,1027,183,178,357,3057,3018,6070
SSC50116,463,457,917,20,23,39,0,0,0,0,0,0,0,0,0,0,0,3,21,17,35,0,0,0,0,0,0,0,0,0,0,0,0,23,23,42,0,0,0,3,0,3,40,43,83,77,76,150,576,577,1160
SSC50117,2326,2476,4803,33,40,71,3,3,5,8,3,9,0,0,0,3,0,3,209,212,421,0,3,0,0,0,0,0,0,0,0,0,0,226,224,452,20,24,44,4,3,6,280,288,569,217,215,441,2828,2980,5815
SSC50118,295,282,575,11,4,16,0,0,0,0,0,0,0,0,0,0,0,0,14,9,23,0,0,0,0,0,0,0,0,0,0,0,0,14,9,23,5,7,12,0,0,0,25,22,48,20,25,42,335,332,663
SSC50119,2406,2623,5032,75,86,159,8,7,18,7,5,11,3,4,10,0,3,6,263,323,580,0,0,0,0,3,5,0,0,4,0,0,0,284,344,628,36,42,76,6,3,7,396,480,879,277,318,600,3084,3423,6509
SSC50120,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8
SSC50121,83,61,147,10,4,16,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,3,3,3,0,0,0,16,15,30,12,4,17,113,84,199
SSC50122,14,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,20
SSC50123,389,369,753,89,108,202,3,3,7,7,3,7,8,9,14,3,0,4,62,75,135,0,3,9,0,0,0,0,0,0,3,3,8,84,93,180,5,13,19,4,4,9,194,215,408,75,77,150,650,665,1319
SSC50124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50125,26,31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,38,40,72
SSC50126,466,463,924,22,20,38,0,0,0,0,0,0,3,0,3,0,0,0,56,57,109,0,0,0,0,0,4,0,0,0,0,0,0,54,57,114,3,6,7,4,0,4,78,88,167,41,47,88,590,592,1176
SSC50127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50128,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SSC50129,486,465,948,49,39,89,0,4,7,3,0,3,0,0,0,0,0,0,45,49,97,0,0,0,0,0,0,0,0,0,0,0,0,53,60,106,3,0,9,0,0,0,102,106,204,47,37,84,637,604,1244
SSC50130,28,27,56,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,10,5,12,46,34,73
SSC50131,35,35,67,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,36,41,73
SSC50132,453,532,983,31,33,66,0,0,0,3,0,4,3,4,5,0,0,0,51,69,122,0,0,0,0,0,0,0,0,0,0,0,0,57,73,130,3,9,10,3,0,3,92,118,210,87,70,158,633,719,1344
SSC50133,26,25,51,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,5,8,13,0,0,3,29,33,64
SSC50134,21,23,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,44
SSC50135,19,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,27
SSC50136,15,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,0,0,0,0,0,0,4,3,9,9,3,14,32,24,53
SSC50137,415,431,850,45,61,109,3,0,3,6,0,6,3,0,5,5,0,3,58,52,105,0,0,0,0,0,0,0,0,0,0,0,0,67,52,123,0,0,4,0,0,0,118,117,229,61,49,108,592,595,1183
SSC50138,8,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,15,12,24
SSC50139,18,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,3,17,18,32
SSC50140,71,67,137,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,6,6,9,0,5,4,75,75,153
SSC50141,21,12,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,19,18,40
SSC50142,88,74,160,3,4,10,0,0,0,0,0,3,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,0,0,0,0,0,0,10,10,23,7,5,9,98,89,186
SSC50143,53,40,99,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,19,13,30,0,0,0,0,0,0,0,0,0,0,0,0,17,13,33,0,0,0,0,0,0,21,22,39,26,11,42,101,77,181
SSC50144,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC50145,54,47,103,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,3,8,60,53,116
SSC50146,14,12,28,3,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,5,6,12,3,0,0,19,20,41
SSC50147,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,7
SSC50148,2076,2292,4372,55,56,112,6,5,11,8,3,7,5,11,15,0,0,0,252,242,496,0,0,0,0,3,3,0,0,0,0,0,0,274,266,537,42,46,85,6,3,4,371,374,747,180,179,361,2630,2846,5475
SSC50149,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12
SSC50150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50151,52,45,99,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,3,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,8,11,13,5,6,10,64,58,120
SSC50152,19,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,37
SSC50153,10,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,4,17,12,27
SSC50154,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50155,22,14,40,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,10,5,16,4,3,5,37,25,62
SSC50156,14,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,4,8,18,19,38
SSC50157,42,44,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,0,0,0,0,0,0,4,7,12,4,4,9,49,54,103
SSC50158,31,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,4,3,3,34,24,62
SSC50159,1798,1651,3457,85,67,154,7,9,12,3,5,14,15,15,30,6,6,12,228,207,439,4,5,5,0,3,7,0,0,0,0,0,0,267,249,514,12,14,29,9,8,17,368,341,707,326,265,593,2497,2259,4758
SSC50160,21,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,7,0,0,3,23,25,49
SSC50161,356,308,665,6,9,14,0,0,0,0,0,4,0,0,0,0,0,0,25,31,60,0,0,0,0,0,0,0,0,0,0,0,0,26,35,59,3,0,3,0,0,0,42,42,87,31,36,69,432,388,819
SSC50162,190,198,392,24,27,45,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,24,29,51,16,12,25,237,233,470
SSC50163,31,27,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,8,3,6,45,34,73
SSC50164,42,37,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,42,35,78
SSC50165,51,38,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,12,6,16,62,47,105
SSC50166,24,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,15,39
SSC50167,37,30,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,8,4,13,0,0,0,50,32,84
SSC50168,272,274,543,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,31,23,53,0,0,0,0,0,0,0,0,0,0,0,0,29,26,58,0,0,0,0,0,0,29,26,58,20,19,38,320,318,642
SSC50169,492,501,998,8,13,17,3,0,6,0,0,0,0,0,0,0,0,0,55,49,105,0,0,0,0,0,0,0,0,0,0,0,0,61,51,116,0,3,5,0,0,0,68,65,137,36,34,75,595,609,1202
SSC50170,14,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,7,29
SSC50171,16,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,4,3,5,0,0,0,20,13,31
SSC50172,330,364,696,22,39,58,0,0,0,0,0,0,0,0,0,0,0,0,31,34,62,0,0,0,0,0,0,0,0,0,0,0,0,31,33,68,0,0,0,0,3,3,54,75,126,41,50,83,420,484,906
SSC50173,940,953,1891,42,32,74,3,0,4,0,4,6,3,0,5,3,3,3,455,461,916,0,0,0,0,0,0,0,0,0,0,0,0,462,470,931,33,44,78,3,3,7,543,545,1084,120,121,241,1600,1620,3220
SSC50174,25,31,52,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,9,6,12,0,0,0,0,0,0,9,5,16,4,6,9,36,44,81
SSC50175,25,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,29,22,45
SSC50176,13,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,11,22,19,37
SSC50177,152,132,278,6,3,10,3,0,4,0,0,0,0,0,0,0,0,0,6,13,23,0,0,0,0,0,0,0,0,0,0,0,0,12,15,28,3,3,8,0,0,0,19,20,41,28,28,55,198,175,373
SSC50178,748,840,1591,18,27,45,0,0,3,0,0,0,0,0,0,4,0,6,83,102,186,0,0,0,0,0,0,0,0,0,0,0,0,91,110,201,15,20,33,0,0,0,126,147,272,84,88,176,957,1078,2040
SSC50179,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC50180,995,1097,2096,76,98,171,0,0,0,0,0,0,0,0,0,0,3,3,102,125,227,0,0,0,0,0,0,0,0,0,0,0,0,104,128,231,3,3,8,3,3,10,191,227,415,133,145,282,1325,1467,2794
SSC50181,324,312,636,5,4,12,0,0,0,0,0,3,0,0,0,0,0,0,53,53,101,0,0,0,0,3,3,0,0,0,0,0,0,54,55,103,4,4,7,0,0,3,62,64,125,25,29,63,410,410,825
SSC50182,15,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,19,17,41
SSC50183,1472,1678,3150,143,161,304,0,0,3,3,3,10,3,0,0,0,0,0,108,126,237,0,0,0,0,0,3,0,0,0,0,0,0,117,137,253,5,7,12,7,13,16,270,313,585,203,273,471,1949,2259,4209
SSC50184,296,289,583,20,15,29,4,3,6,0,0,0,0,0,0,0,0,0,20,26,49,0,0,0,0,0,0,0,0,0,0,0,0,24,34,55,0,0,0,0,3,3,40,50,91,32,36,65,367,368,738
SSC50185,285,301,583,46,44,90,3,0,3,0,3,7,7,5,12,0,0,3,39,48,90,0,0,0,0,0,0,0,0,0,0,0,0,50,56,104,9,7,14,0,0,0,105,112,212,99,116,222,495,521,1015
SSC50186,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,8,13
SSC50187,1072,1159,2229,65,68,130,0,0,3,3,0,0,3,3,10,0,0,3,98,106,203,3,0,3,0,0,0,0,0,0,0,0,0,107,118,225,10,13,19,9,4,6,184,196,380,140,131,268,1398,1482,2880
SSC50188,107,96,201,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,9,6,15,14,15,32,126,121,245
SSC50189,282,270,551,13,12,26,0,0,0,0,0,3,0,0,0,0,0,0,23,29,52,0,0,0,0,5,5,0,0,0,0,0,0,26,36,63,3,3,5,0,0,0,40,51,94,45,50,98,367,369,742
SSC50190,1199,1161,2355,175,206,380,8,16,23,10,17,26,27,9,32,3,0,8,137,149,285,0,0,3,9,12,24,0,0,0,0,0,0,202,201,401,28,37,67,0,9,9,409,451,863,448,326,771,2054,1938,3992
SSC50191,50,48,100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,5,3,7,6,5,13,67,58,124
SSC50192,89,93,186,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,0,0,0,0,0,0,6,12,17,24,20,39,124,128,249
SSC50193,68,57,123,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,4,0,0,0,4,4,7,3,5,9,78,68,145
SSC50194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50195,56,44,97,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,3,3,4,0,0,0,0,0,0,11,7,11,0,0,0,0,0,0,14,12,21,12,11,24,82,64,143
SSC50196,274,266,543,22,27,55,0,0,0,0,0,0,0,0,0,0,0,0,20,15,36,0,0,0,0,0,0,0,0,0,0,0,0,20,15,36,0,3,0,0,0,0,45,45,90,32,27,61,351,336,696
SSC50197,482,427,910,23,19,46,0,0,0,0,0,0,0,4,4,0,0,0,36,34,71,0,0,0,0,0,0,0,0,0,0,0,0,36,36,69,0,0,0,0,0,0,55,61,113,49,42,92,587,525,1110
SSC50198,12,7,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,14,22
SSC50199,13,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,7,7,6,5,15,20,20,39
SSC50200,905,720,1625,207,171,377,4,3,7,8,4,14,9,14,19,4,0,7,91,76,169,0,3,7,4,4,12,0,0,0,0,0,0,117,108,227,18,27,44,8,3,15,351,304,658,201,128,329,1457,1155,2612
SSC50201,3079,3236,6314,49,54,108,0,3,3,4,11,16,3,3,6,4,4,13,285,287,572,0,0,0,0,0,3,0,0,0,0,0,0,303,315,620,102,110,214,0,4,4,460,484,947,194,238,431,3727,3963,7690
SSC50202,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11
SSC50203,39,39,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,6,15,46,44,96
SSC50204,40,38,81,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18,0,0,0,0,0,0,7,12,26,3,9,12,58,62,121
SSC50205,22,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,15,34
SSC50206,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8
SSC50207,1857,1928,3790,69,74,138,26,13,41,11,3,14,3,3,3,0,0,0,263,255,518,3,0,0,0,0,0,3,0,3,0,0,0,305,279,587,20,9,29,3,4,8,399,362,762,285,293,571,2532,2585,5122
SSC50208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50209,18,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,6,11,28,23,46
SSC50210,1283,1347,2625,65,70,130,5,5,13,6,10,16,7,7,17,0,0,3,194,208,400,0,0,0,0,4,4,0,0,0,3,0,3,212,237,447,46,36,79,0,9,9,322,350,667,222,207,422,1824,1899,3720
SSC50211,0,3,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,3,11
SSC50212,12,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,22
SSC50213,22,20,42,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,9,3,14,36,24,60
SSC50214,26,16,44,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,3,4,5,35,28,58
SSC50215,17,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,30
SSC50216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50217,320,316,635,6,7,15,0,0,0,0,0,0,0,0,0,0,0,0,26,39,66,0,0,0,0,0,0,0,0,0,0,0,0,26,39,69,0,0,0,0,0,0,30,52,85,38,31,66,393,396,786
SSC50218,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
SSC50219,18,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,12,455,454,29,488
SSC50220,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50221,1299,1330,2635,49,44,91,4,4,10,0,0,0,3,3,7,0,0,0,206,202,404,0,0,0,0,0,0,0,0,0,0,0,0,210,211,419,22,28,51,0,0,0,286,282,568,89,65,157,1673,1680,3355
SSC50222,115,111,225,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,9,13,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,0,0,0,0,0,0,10,13,19,14,10,20,134,133,270
SSC50223,42,47,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,8,6,19,51,52,104
SSC50224,7,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,13,7,20
SSC50225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC50226,698,645,1335,39,44,81,9,3,12,5,3,4,4,0,4,0,0,0,214,180,393,0,0,0,0,0,0,0,0,0,0,0,0,232,185,421,54,51,108,3,3,11,334,284,615,191,163,354,1219,1092,2308
SSC50227,621,666,1288,91,108,203,0,0,0,0,0,3,7,3,6,0,0,0,68,71,134,0,0,0,0,0,0,0,0,0,0,0,0,70,72,147,3,4,5,3,6,9,174,189,361,109,106,216,905,960,1863
SSC50228,4578,4717,9291,320,369,690,18,28,42,7,9,15,22,21,41,10,3,15,643,709,1347,0,3,7,3,7,10,0,4,3,0,0,0,698,776,1476,86,99,181,9,6,19,1120,1252,2372,664,702,1370,6363,6676,13036
SSC50229,5190,5206,10392,219,262,483,12,10,23,10,9,17,4,13,15,0,0,4,1137,1243,2375,0,0,0,4,5,6,0,0,0,0,0,0,1169,1280,2446,79,70,146,16,21,42,1481,1631,3117,545,515,1057,7218,7347,14564
SSC50230,1739,1718,3456,297,301,595,12,19,36,18,29,49,23,35,60,7,12,22,169,186,357,3,5,6,10,13,21,0,0,0,0,0,0,255,294,549,20,30,52,3,3,5,575,623,1199,325,369,692,2633,2709,5344
