SSC_CODE_2016,F_ID_NS_0,F_ID_NS_1_15,F_ID_NS_16_24,F_ID_NS_25_34,F_ID_NS_35_39,F_ID_NS_40,F_ID_NS_41_48,F_ID_NS_49over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_15,F_Tot_16_24,F_Tot_25_34,F_Tot_35_39,F_Tot_40,F_Tot_41_48,F_Tot_49over,F_Tot_hours_NS,F_Tot_Tot,P_AgriForestFish_0,P_AgriForestFish_1_15,P_AgriForestFish_16_24,P_AgriForestFish_25_34,P_AgriForestFish_35_39,P_AgriForestFish_40,P_AgriForestFish_41_48,P_AgriForestFish_49over,P_AgriForestFish_hours_NS,P_AgriForestFish_Tot,P_Min_0,P_Min_1_15,P_Min_16_24,P_Min_25_34,P_Min_35_39,P_Min_40,P_Min_41_48,P_Min_49over,P_Min_hours_NS,P_Min_Tot,P_Mnfg_0,P_Mnfg_1_15,P_Mnfg_16_24,P_Mnfg_25_34,P_Mnfg_35_39,P_Mnfg_40,P_Mnfg_41_48,P_Mnfg_49over,P_Mnfg_hours_NS,P_Mnfg_Tot,P_EGW_WS_0,P_EGW_WS_1_15,P_EGW_WS_16_24,P_EGW_WS_25_34,P_EGW_WS_35_39,P_EGW_WS_40,P_EGW_WS_41_48,P_EGW_WS_49over,P_EGW_WS_hours_NS,P_EGW_WS_Tot,P_Cnstn_0,P_Cnstn_1_15,P_Cnstn_16_24,P_Cnstn_25_34,P_Cnstn_35_39,P_Cnstn_40,P_Cnstn_41_48,P_Cnstn_49over,P_Cnstn_hours_NS,P_Cnstn_Tot,P_WTrade_0,P_WTrade_1_15,P_WTrade_16_24,P_WTrade_25_34,P_WTrade_35_39,P_WTrade_40,P_WTrade_41_48,P_WTrade_49over,P_WTrade_hours_NS,P_WTrade_Tot,P_RTrade_0,P_RTrade_1_15,P_RTrade_16_24,P_RTrade_25_34,P_RTrade_35_39,P_RTrade_40,P_RTrade_41_48,P_RTrade_49over,P_RTrade_hours_NS,P_RTrade_Tot,P_AccomFoodS_0,P_AccomFoodS_1_15,P_AccomFoodS_16_24,P_AccomFoodS_25_34,P_AccomFoodS_35_39,P_AccomFoodS_40,P_AccomFoodS_41_48,P_AccomFoodS_49over,P_AccomFoodS_hours_NS,P_AccomFoodS_Tot,P_TransPostWhse_0,P_TransPostWhse_1_15,P_TransPostWhse_16_24,P_TransPostWhse_25_34,P_TransPostWhse_35_39,P_TransPostWhse_40,P_TransPostWhse_41_48,P_TransPostWhse_49over,P_TransPostWhse_hours_NS,P_TransPostWhse_Tot,P_InfoMedTelecom_0,P_InfoMedTelecom_1_15,P_InfoMedTelecom_16_24,P_InfoMedTelecom_25_34,P_InfoMedTelecom_35_39,P_InfoMedTelecom_40,P_InfoMedTelecom_41_48,P_InfoMedTelecom_49over,P_InfoMedTelecom_hours_NS,P_InfoMedTelecom_Tot,P_FinInsurS_0,P_FinInsurS_1_15,P_FinInsurS_16_24,P_FinInsurS_25_34,P_FinInsurS_35_39,P_FinInsurS_40,P_FinInsurS_41_48,P_FinInsurS_49over,P_FinInsurS_hours_NS,P_FinInsurS_Tot,P_RentHirREserv_0,P_RentHirREserv_1_15,P_RentHirREserv_16_24,P_RentHirREserv_25_34,P_RentHirREserv_35_39,P_RentHirREserv_40,P_RentHirREserv_41_48,P_RentHirREserv_49over,P_RentHirREserv_hours_NS,P_RentHirREserv_Tot,P_ProScieTechServ_0,P_ProScieTechServ_1_15,P_ProScieTechServ_16_24,P_ProScieTechServ_25_34,P_ProScieTechServ_35_39,P_ProScieTechServ_40,P_ProScieTechServ_41_48,P_ProScieTechServ_49over,P_ProScieTechServ_hours_NS,P_ProScieTechServ_Tot,P_AdminSupServ_0,P_AdminSupServ_1_15,P_AdminSupServ_16_24,P_AdminSupServ_25_34,P_AdminSupServ_35_39,P_AdminSupServ_40,P_AdminSupServ_41_48,P_AdminSupServ_49over,P_AdminSupServ_hours_NS,P_AdminSupServ_Tot,P_PubAdmiSafety_0,P_PubAdmiSafety_1_15,P_PubAdmiSafety_16_24,P_PubAdmiSafety_25_34,P_PubAdmiSafety_35_39,P_PubAdmiSafety_40,P_PubAdmiSafety_41_48,P_PubAdmiSafety_49over,P_PubAdmiSafety_hours_NS,P_PubAdmiSafety_Tot,P_EducTrain_0,P_EducTrain_1_15,P_EducTrain_16_24,P_EducTrain_25_34,P_EducTrain_35_39,P_EducTrain_40,P_EducTrain_41_48,P_EducTrain_49over,P_EducTrain_hours_NS,P_EducTrain_Tot,P_HealthCareSocA_0,P_HealthCareSocA_1_15,P_HealthCareSocA_16_24,P_HealthCareSocA_25_34,P_HealthCareSocA_35_39,P_HealthCareSocA_40,P_HealthCareSocA_41_48,P_HealthCareSocA_49over,P_HealthCareSocA_hours_NS,P_HealthCareSocA_Tot,P_ArtRecServ_0,P_ArtRecServ_1_15,P_ArtRecServ_16_24,P_ArtRecServ_25_34,P_ArtRecServ_35_39,P_ArtRecServ_40,P_ArtRecServ_41_48,P_ArtRecServ_49over,P_ArtRecServ_hours_NS,P_ArtRecServ_Tot
SSC51592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,3,0,0,3,3,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51593,5,10,3,4,3,6,0,0,3,38,40,184,154,171,174,129,72,71,11,1007,0,0,3,0,3,0,0,0,0,9,4,0,5,0,11,16,8,43,0,83,3,13,7,3,20,40,22,11,0,126,0,0,0,0,5,6,0,3,0,19,5,10,13,18,29,56,24,59,3,218,0,0,0,3,13,17,4,11,0,53,4,50,20,26,19,11,15,11,3,153,0,28,25,18,8,12,0,18,0,114,4,3,11,14,11,22,6,17,0,93,0,0,0,0,3,6,3,4,0,18,0,3,0,3,9,10,3,8,0,38,0,0,0,6,3,10,5,4,0,26,4,16,22,10,19,35,26,25,0,156,4,16,6,8,6,9,6,4,0,65,3,10,6,11,31,25,17,26,0,127,3,37,27,39,29,40,28,31,4,240,19,30,39,60,51,43,11,12,0,272,0,16,3,3,7,13,0,4,0,51
SSC51594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC51595,4,22,20,7,19,18,9,8,25,124,143,803,659,624,737,498,232,221,50,3974,3,0,0,8,5,7,3,0,0,22,17,9,11,13,36,76,42,102,0,301,12,29,26,29,96,104,72,63,5,429,3,3,7,0,38,27,22,12,0,110,15,43,47,36,89,163,62,144,8,614,9,17,26,12,54,53,24,35,0,226,24,231,133,101,113,95,32,70,5,800,24,247,100,59,52,51,30,40,6,609,10,27,27,43,50,96,52,80,6,382,3,21,4,8,28,21,7,4,0,101,5,14,16,18,45,52,23,32,0,203,0,12,15,17,21,27,11,13,0,117,8,66,59,55,138,219,72,92,6,716,4,49,48,28,36,49,12,14,4,245,21,37,33,44,202,136,54,43,0,564,36,154,140,179,172,149,82,107,3,1019,42,150,202,215,255,163,62,55,8,1155,5,46,15,15,16,21,9,9,3,142
SSC51596,0,3,3,0,0,0,0,0,0,9,3,8,6,3,0,4,0,0,0,25,3,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SSC51597,0,0,0,3,0,0,0,0,3,7,15,32,38,30,16,33,14,36,5,220,7,13,9,13,8,27,19,111,0,215,3,0,0,0,0,0,3,6,0,14,0,0,0,0,3,0,0,4,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,3,0,13,0,0,0,0,0,0,5,4,0,10,3,3,3,3,3,5,3,3,0,38,0,3,3,0,0,0,0,5,0,16,3,0,3,3,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10,3,0,3,0,0,0,0,0,0,9,0,0,3,3,8,3,5,7,3,36,4,0,6,8,3,8,7,9,0,38,0,3,16,5,5,4,3,3,0,38,0,0,0,0,0,0,0,0,0,0
SSC51598,0,0,0,0,0,3,0,0,0,3,0,0,3,3,7,12,3,3,0,24,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,6,0,16,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SSC51599,0,0,0,0,0,0,0,0,0,0,9,27,13,31,11,12,5,9,3,115,0,0,4,0,0,3,3,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,12,0,0,0,0,0,0,0,0,0,0,10,0,3,3,12,5,7,5,0,42,0,0,0,0,3,0,0,0,0,9,4,9,9,6,5,0,4,5,0,36,0,6,0,0,0,0,0,0,0,14,0,3,0,3,0,0,8,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,0,0,0,0,9,0,3,0,0,5,3,3,0,0,13,0,3,3,4,0,0,0,0,0,8,0,3,0,4,0,6,3,0,0,17,0,4,5,3,0,6,0,3,0,26,0,3,5,9,3,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0
SSC51600,3,3,7,5,9,10,3,3,12,51,52,246,223,190,245,159,78,68,24,1290,0,0,3,0,0,7,0,0,0,11,7,6,6,0,10,17,11,26,0,82,7,6,10,13,34,30,19,10,0,134,4,3,0,0,6,6,3,6,0,31,4,22,7,22,31,63,27,42,0,218,4,11,11,0,18,19,7,9,0,85,7,79,46,25,47,16,16,10,3,254,10,90,73,33,20,18,8,21,5,274,13,4,16,16,19,16,13,22,0,115,0,4,4,0,8,10,4,5,0,40,0,3,8,7,21,19,6,8,0,79,0,4,3,0,14,9,8,9,0,50,12,28,18,17,42,60,25,21,4,224,3,29,34,16,14,12,7,6,0,115,8,16,20,5,51,39,19,16,0,172,8,38,45,38,65,44,29,33,3,299,15,48,63,61,70,45,20,26,0,348,0,17,17,18,12,5,4,3,0,65
SSC51601,0,0,0,0,0,0,3,0,0,0,3,3,6,8,9,4,8,29,0,82,0,0,0,0,0,3,0,3,0,9,4,3,6,0,0,0,12,132,0,158,5,0,0,0,0,0,0,54,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,6,0,15,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,4,0,12,3,0,0,0,6,5,0,0,0,20,0,0,0,3,0,0,3,5,0,13,0,0,0,3,5,8,3,0,0,23,0,0,0,0,0,0,0,0,0,0
SSC51602,0,0,0,0,0,0,0,3,0,3,7,3,4,4,3,11,4,9,0,41,0,0,3,0,0,7,8,6,0,22,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,8,4,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51603,0,0,0,0,0,0,0,0,0,0,0,8,3,9,0,3,0,3,0,28,0,0,0,0,0,0,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,6,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3
SSC51604,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51605,0,0,0,0,0,0,0,0,0,3,0,9,7,0,4,4,0,0,0,32,0,3,3,3,0,3,0,8,0,30,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC51606,3,12,3,3,0,3,0,0,9,33,52,295,221,227,217,184,80,78,11,1377,0,0,3,0,3,7,0,3,0,12,3,4,4,4,14,40,19,37,0,120,0,18,13,8,15,31,20,31,0,128,3,0,0,3,11,12,7,6,0,47,3,13,18,18,17,41,24,42,0,178,4,10,6,6,9,26,10,12,0,81,9,129,46,38,47,26,12,37,0,348,9,80,39,26,21,21,14,15,0,229,5,9,6,15,12,11,11,24,0,92,0,4,6,3,5,3,0,3,0,28,3,7,14,14,17,30,13,17,0,112,3,12,6,3,16,16,8,13,0,76,4,42,14,23,45,80,24,41,0,283,0,15,4,10,7,7,3,6,0,54,6,13,11,17,53,39,19,18,0,185,17,68,50,44,53,60,22,39,0,365,19,52,64,62,82,54,15,26,3,374,7,18,6,5,13,3,3,3,0,61
SSC51607,0,0,0,0,0,0,0,0,0,4,3,19,12,11,12,3,0,9,3,67,0,3,0,0,4,3,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,3,0,17,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,7,0,0,3,4,0,3,0,13,0,3,0,3,0,3,0,0,0,12,0,0,4,0,0,0,0,0,0,3
SSC51608,0,3,0,3,3,0,0,0,3,12,33,86,76,100,85,37,32,27,4,469,0,0,0,0,0,0,0,3,0,10,6,0,0,0,0,7,5,25,0,47,3,0,5,7,21,17,18,9,0,83,0,0,3,0,3,0,3,0,0,21,7,5,9,13,21,29,13,18,0,107,0,0,0,0,6,4,3,0,0,12,3,32,25,31,35,14,14,8,3,168,4,21,20,16,10,4,0,0,0,75,4,3,0,6,7,3,4,11,0,50,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,3,0,0,3,0,5,0,0,12,0,0,0,0,3,3,6,9,0,31,0,8,6,9,3,3,0,3,0,38,3,4,3,3,13,10,4,5,0,46,6,11,14,26,16,8,6,6,0,87,8,14,19,24,28,13,10,6,0,121,0,0,5,0,0,0,0,0,0,8
SSC51609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51612,0,0,0,0,0,0,0,0,3,3,4,16,12,5,9,9,0,4,3,66,3,12,0,3,0,6,3,13,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4
SSC51613,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51614,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51615,0,3,3,0,0,3,0,0,0,6,6,44,23,31,18,34,18,10,4,183,4,0,4,3,0,17,4,15,0,51,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,5,5,3,0,26,0,0,0,0,0,0,0,0,0,6,0,7,3,0,0,3,0,3,0,21,0,0,3,5,5,20,20,7,0,63,0,11,3,4,3,0,4,3,0,37,0,0,3,5,4,0,6,0,0,17,3,6,0,0,0,9,3,11,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9,0,0,0,3,5,12,5,3,4,29,5,8,11,3,4,0,5,5,0,40,0,8,5,6,4,8,3,4,0,40,0,0,0,0,0,0,0,0,0,4
SSC51616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51617,0,0,3,0,0,0,0,0,0,3,0,6,5,8,0,0,3,5,0,32,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0
SSC51618,0,0,0,0,3,0,0,0,0,10,8,55,43,58,48,48,17,26,3,312,0,3,4,0,0,3,0,0,0,11,0,0,0,0,4,0,0,20,4,25,4,7,0,0,3,10,7,7,0,32,0,0,0,0,3,0,0,0,0,5,0,3,4,5,9,19,4,25,0,78,0,0,0,3,0,0,4,3,0,15,0,12,11,11,13,13,12,11,3,86,0,10,3,5,3,0,0,0,0,27,0,0,3,3,11,8,9,14,0,47,0,3,0,0,3,0,0,0,0,7,0,6,0,0,0,4,0,0,0,8,0,3,0,3,3,3,0,3,0,16,0,0,4,0,3,7,0,4,0,22,0,3,3,4,4,4,3,0,0,24,3,0,0,4,11,6,4,5,0,33,0,0,10,18,11,8,0,3,0,50,4,7,11,17,14,13,5,10,0,78,0,0,3,0,0,0,0,0,0,3
SSC51619,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,3,3,0,0,36,5,0,0,0,0,6,0,5,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,15,3,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
