SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC50304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5
SSC50306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC50307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
SSC50308,0,0,0,8,6,0,0,4,0,3,0,0,0,0,15,31,0,0,0,0,0,0,0,0,0,0,3,3,28,0,0,42,9,38,4,3,0,8,16,156
SSC50309,0,0,0,82,8,0,0,19,0,12,4,5,0,8,67,134,0,0,0,0,0,0,0,0,0,3,7,10,88,17,9,234,18,168,10,48,16,91,74,772
SSC50310,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10
SSC50311,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,22,3,15,5,10,0,3,0,71
SSC50312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,21
SSC50313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC50314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50315,4,5,0,357,7,7,0,15,0,5,0,3,0,3,85,133,0,0,0,0,0,0,0,0,0,0,7,13,238,51,3,319,44,303,12,59,20,76,94,1216
SSC50316,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,14,0,0,0,0,4,36
SSC50317,3,3,0,128,19,3,0,19,0,5,0,4,0,0,49,91,0,0,3,0,0,0,0,0,0,0,0,6,112,14,10,188,14,94,8,29,12,22,48,555
SSC50318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
SSC50319,0,0,0,22,3,0,0,3,3,11,0,3,0,8,27,60,0,0,0,0,0,0,0,0,0,0,0,0,35,9,3,59,10,67,3,34,5,54,27,303
SSC50320,0,5,0,147,11,4,0,23,0,10,0,3,0,4,56,107,0,0,0,0,0,0,0,0,0,0,0,5,109,23,5,235,20,118,0,31,11,39,55,647
SSC50321,0,0,0,4,0,0,0,3,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,22,0,14,0,4,3,6,9,64
SSC50322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50323,0,0,0,20,4,0,0,0,0,12,0,0,0,3,26,44,0,0,0,0,0,0,0,0,0,0,4,3,55,22,0,136,17,109,16,23,13,56,26,469
SSC50324,0,3,0,126,3,0,0,0,0,9,0,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,51,18,0,91,7,62,0,12,0,11,10,256
SSC50325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50326,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,7,0,21,0,3,0,5,5,66
SSC50327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50328,0,0,0,34,12,0,3,12,0,12,0,3,0,3,67,115,0,0,0,0,0,0,0,0,0,0,5,7,83,23,3,139,10,165,8,46,9,81,70,647
SSC50329,0,0,0,9,0,3,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,8,0,7,0,4,0,4,6,49
SSC50330,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,19
SSC50331,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,5
SSC50332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,15
SSC50333,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,16,3,10,3,6,0,4,7,60
SSC50334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,14
SSC50335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10
SSC50337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50339,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,3,13,4,0,17,3,9,3,3,0,8,7,63
SSC50340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC50341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50342,3,12,3,434,11,0,0,23,3,8,0,9,3,5,75,137,0,0,0,0,0,0,0,0,0,0,5,11,137,34,4,276,31,205,7,43,14,43,81,877
SSC50343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC50346,0,0,0,9,3,0,0,3,0,0,0,0,0,0,41,51,0,0,0,0,0,0,0,0,0,0,0,0,28,18,3,90,10,39,11,17,3,12,40,258
SSC50347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
SSC50349,0,0,0,47,3,0,0,13,3,3,0,3,3,7,44,82,0,0,0,0,0,0,0,0,0,0,4,3,79,12,4,222,26,158,14,50,5,41,54,670
SSC50350,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,8
SSC50351,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,22,0,15,0,3,0,3,3,51
SSC50352,0,0,0,26,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,17,3,40,0,24,3,44,10,154
SSC50353,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,3,0,3,0,3,4,29
SSC50354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,3,0,0,0,0,0,21
SSC50355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,10
SSC50356,0,0,0,0,5,0,0,4,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,3,0,0,0,5,6,43
SSC50357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC50359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
SSC50360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC50362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50363,0,0,0,11,3,0,0,3,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,26,6,23,0,3,0,8,11,89
SSC50364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC50366,0,3,0,172,15,4,0,20,3,9,0,7,0,3,107,183,0,0,0,0,0,0,0,0,0,0,3,8,198,33,15,383,28,198,8,45,11,52,114,1076
SSC50367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,3,0,3,0,0,0,21
SSC50368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50370,0,0,0,59,0,0,0,3,0,3,0,0,0,3,14,27,0,0,0,0,0,0,0,0,0,0,0,3,36,12,0,50,9,30,0,15,0,8,14,176
SSC50371,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,3,0,0,0,3,3,22
SSC50372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50373,0,6,0,377,11,4,0,19,0,17,0,0,0,4,51,102,0,0,0,0,0,0,0,0,0,3,0,8,120,24,5,197,10,176,0,39,3,46,53,675
SSC50374,0,0,0,12,4,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,3,3,21,3,0,28,0,24,3,3,0,3,6,95
SSC50375,0,3,0,123,30,3,0,18,0,15,0,0,3,8,147,221,0,0,0,0,3,0,0,0,0,0,0,3,240,54,14,404,35,286,12,41,18,48,150,1299
SSC50376,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,6,0,0,0,0,0,21
SSC50377,0,0,0,59,0,0,0,3,0,3,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,59,7,39,3,0,3,4,6,172
SSC50378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50379,0,0,0,3,0,0,0,0,0,0,0,0,3,11,0,20,0,0,0,0,0,0,0,0,0,0,0,3,10,9,0,16,0,10,0,12,3,36,4,101
SSC50380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,5,0,0,0,0,0,27
SSC50382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50383,0,0,0,137,10,0,0,20,0,10,3,5,3,5,92,157,0,0,0,0,0,3,0,0,0,0,0,4,268,48,12,388,38,259,10,49,6,82,93,1260
SSC50384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50385,0,0,0,3,0,0,0,0,0,4,0,0,0,0,12,16,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,22,0,15,0,3,0,6,12,62
SSC50386,0,0,0,17,3,0,0,3,0,0,0,0,0,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,19,11,3,23,3,12,0,3,0,5,15,95
SSC50387,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21,0,6,0,3,0,0,3,37
SSC50388,0,0,0,35,4,0,0,3,0,0,0,0,0,0,16,27,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,47,3,44,0,20,3,7,16,192
SSC50389,0,0,0,123,4,0,0,8,0,0,0,6,0,0,63,91,0,0,0,0,0,0,0,0,0,0,0,0,99,17,3,160,8,103,4,26,4,17,63,521
SSC50390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
SSC50393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50395,0,0,0,58,8,4,0,9,0,6,0,3,0,9,89,135,0,0,0,0,0,0,0,0,0,0,3,3,101,31,7,201,14,144,11,28,12,44,91,672
SSC50396,0,0,0,27,3,0,0,3,0,3,0,4,0,6,22,34,0,0,0,0,0,0,0,0,0,0,4,6,95,11,7,105,22,100,4,24,8,14,22,414
SSC50397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,13,0,7,0,0,0,0,4,39
SSC50399,0,0,0,11,4,0,0,0,0,0,0,0,0,0,24,37,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,39,6,11,0,7,3,3,24,132
SSC50400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,9
SSC50401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
SSC50402,0,0,0,0,3,0,0,0,0,0,0,3,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,18,0,10,0,4,0,0,9,57
SSC50403,0,0,0,3,3,0,0,0,0,3,0,0,0,3,25,31,0,0,0,0,0,0,0,0,0,0,3,3,35,17,4,46,10,42,6,21,4,16,22,219
SSC50404,0,0,0,16,8,0,0,3,0,6,0,0,0,6,27,54,0,0,0,0,0,0,0,0,0,6,4,13,66,8,0,57,12,48,8,9,6,54,27,282
SSC50405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3
SSC50408,4,6,0,519,42,10,6,53,3,37,6,10,0,28,168,362,0,0,5,4,0,3,3,0,3,3,10,26,524,112,29,896,80,589,32,174,33,227,182,2886
SSC50409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,3,0,0,0,3,3,30
SSC50411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,3,0,0,0,13
SSC50412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3
SSC50414,0,0,0,39,5,0,0,4,0,0,0,0,0,0,41,52,0,0,0,0,0,0,0,0,0,0,0,0,111,13,3,115,18,55,5,0,0,6,39,360
SSC50415,0,0,0,14,0,3,0,4,0,4,0,0,0,3,23,40,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,33,0,21,5,7,3,12,27,141
SSC50416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50418,0,0,0,18,0,0,0,9,0,4,0,0,3,3,29,53,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,78,10,66,7,16,13,18,30,276
SSC50419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7
SSC50421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50422,0,3,0,280,19,3,0,16,0,11,3,3,0,0,90,149,0,0,0,0,0,0,0,0,0,0,0,3,172,42,11,353,41,201,11,43,6,43,92,1002
SSC50423,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,18,0,11,0,0,0,4,9,44
SSC50424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC50425,0,0,0,19,3,0,0,3,0,0,0,0,0,0,27,36,0,0,0,3,0,0,0,0,0,0,0,3,35,0,0,56,6,35,7,8,4,3,27,190
SSC50426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8
SSC50429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,8
SSC50430,0,0,0,45,9,0,0,8,3,7,0,3,0,3,52,98,0,0,0,0,0,0,0,3,0,0,3,4,80,21,0,115,9,119,3,24,12,52,60,493
SSC50431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SSC50432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
SSC50433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC50434,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,8,0,0,0,0,4,23
SSC50435,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,14
SSC50436,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,7,0,0,0,3,0,22
SSC50437,3,11,0,560,27,9,0,47,3,25,0,11,4,8,164,301,0,0,0,8,0,0,0,0,3,0,0,15,373,81,12,899,73,462,25,113,20,109,166,2337
SSC50438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50440,0,0,0,60,9,0,0,13,0,7,0,3,0,0,103,135,0,0,0,0,0,0,0,0,0,0,0,3,64,47,8,255,23,104,21,30,4,14,100,669
SSC50441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,10
SSC50442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,8
SSC50443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50445,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,11,0,9,0,6,6,53
SSC50446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SSC50448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SSC50449,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,11
SSC50450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,8
SSC50451,0,0,0,30,3,0,0,12,0,4,0,0,0,4,32,59,0,0,0,0,0,0,0,0,0,0,0,0,51,11,3,105,13,61,0,29,4,38,33,352
SSC50452,0,0,0,41,3,0,0,4,0,4,3,3,0,4,41,68,0,0,0,0,0,0,0,0,0,0,3,10,109,25,6,155,13,183,7,46,12,78,43,675
SSC50453,0,0,0,5,0,0,0,3,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,3,20,4,0,20,4,10,0,7,0,8,9,94
SSC50454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50456,3,6,0,366,21,3,3,15,3,10,0,5,0,10,75,140,0,0,0,0,0,0,0,0,0,0,0,6,174,39,10,350,23,166,12,53,11,48,70,949
SSC50457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7
